Cards,Board,Action,AverageRank,Count
"JH,JS","2H,6D,8S",call,109.003997802734,1
"JH,JS","2H,8S,9D",allin,59.0064010620117,1
"JH,JS","2H,9C,QS",allin,65.0512008666992,1
"JH,JS","2S,3C,9C",check,59.0064010620117,1
"JH,JS","2S,5H,KH",bet,18.3584003448486,1
"JH,JS","2S,6H,JC",bet,237,1
"JH,JS","2S,8H,QH",bet,123.36799621582,1
"JH,JS","3C,5C,8H",bet,197,1
"JH,JS","3S,5C,KS",bet,65.2048034667969,1
"JH,JS","4D,5C,7H",bet,8.16079998016357,1
"JH,JS","4D,6S,KH",bet,56.0064010620117,1
"JH,JS","4D,9D,QH",bet,20.0223999023438,1
"JH,JS","4D,JC,TD",allin,234,1
"JH,JS","4H,8D,AD",call,7.0673999786377,1
"JH,JS","4S,8C,KS",call,14.1155996322632,1
"JH,JS","5S,7C,7D",call,10.0176000595093,1
"JH,JS","5S,9D,AS",call,288.051208496094,1
"JH,JS","6C,6S,8S",check,238,1
"JH,JS","6C,7C,TC",call,18.0207996368408,2
"JH,JS","6C,JC,KH",bet,236,1
"JH,JS","6D,AD,TC",bet,9.10719966888428,1
"JH,JS","6S,7C,JC",allin,109.103996276855,1
"JH,JS","7C,8D,AS",call,6.02320003509521,1
"JH,JS","7D,KS,QC",call,16.1168003082275,1
"JH,JS","8S,9S,KS",raise,123.139198303223,1
"JH,JS","8S,AD,TD",call,18.3199996948242,1
"JH,JS","9C,9H,KH",bet,97.0512008666992,1
"JH,JS","9C,AC,KD",bet,97.0512008666992,1
"JH,JS","AD,JD,QS",raise,109.255996704102,1
"JH,JS","AD,KS,QS",call,86.2048034667969,1
"JH,KC","2C,3D,JS",bet,20.2591991424561,1
"JH,KC","2D,3H,8D",call,15.3584003448486,1
"JH,KC","2D,4C,QD",call,21.0321998596191,1
"JH,KC","2H,5C,JS",bet,19.2308006286621,1
"JH,KC","2S,3C,6H",call,9.13119983673096,2
"JH,KC","2S,7D,8D",bet,14.2368001937866,1
"JH,KC","2S,7D,8H",fold,19.243200302124,1
"JH,KC","3D,4C,6S",call,35.0512008666992,1
"JH,KC","3H,5S,KD",call,12.1168003082275,1
"JH,KC","3S,9H,KS",bet,111.031997680664,1
"JH,KC","4C,7D,7S",call,14.1792001724243,1
"JH,KC","4D,5H,AS",call,20.2119998931885,1
"JH,KC","4D,AD,QH",fold,17.0799999237061,1
"JH,KC","4D,AH,JD",bet,18.3104000091553,1
"JH,KC","4S,9S,QC",call,7.08479976654053,1
"JH,KC","5C,6C,TD",fold,48.1024017333984,1
"JH,KC","5C,8C,AS",bet,8.08399963378906,1
"JH,KC","5D,8H,9D",bet,8.13759994506836,1
"JH,KC","5S,6H,TD",call,209,1
"JH,KC","6H,AH,QS",fold,122,1
"JH,KC","7C,7S,QH",bet,122,1
"JH,KC","7S,8D,9D",bet,93.0512008666992,1
"JH,KC","8S,9S,JD",bet,106.127998352051,1
"JH,KC","8S,TC,TS",call,9.07999992370605,1
"JH,KC","AC,AH,AS",bet,123.073699951172,1
"JH,KC","JC,KS,TD",call,8.05620002746582,1
"JH,KC","JS,KH,TS",bet,21.1296005249023,1
"JH,KD","2C,3D,9C",call,6.03000020980835,1
"JH,KD","2C,7D,AC",call,19.0335998535156,1
"JH,KD","2C,8H,TS",call,123.109100341797,1
"JH,KD","2H,6S,8C",call,90.1024017333984,1
"JH,KD","2H,9H,TH",call,12.0832004547119,1
"JH,KD","2S,3C,3D",bet,144,1
"JH,KD","3C,4S,KS",bet,11.2128000259399,1
"JH,KD","3D,6D,AC",bet,97.0512008666992,1
"JH,KD","3D,AH,KH",raise,122,2
"JH,KD","3H,5C,QS",call,14.2116003036499,1
"JH,KD","4D,5S,TD",check,8.18080043792725,1
"JH,KD","4D,7S,KC",call,19.2320003509521,1
"JH,KD","4D,8C,TH",call,99.0031967163086,1
"JH,KD","5C,6C,AD",call,14.2623996734619,1
"JH,KD","5C,7H,JS",call,20.0055999755859,1
"JH,KD","5H,AC,AS",call,107.013603210449,1
"JH,KD","5H,AS,KC",call,13.1155996322632,1
"JH,KD","6C,6S,TC",call,13.332799911499,1
"JH,KD","6C,7C,7S",fold,5.01840019226074,1
"JH,KD","6C,JS,QS",call,18.1664009094238,2
"JH,KD","6D,8D,KH",bet,20.2336006164551,1
"JH,KD","6H,8C,AH",fold,7.08479976654053,1
"JH,KD","7D,AC,QH",call,46.0512008666992,1
"JH,KD","8D,8H,JS",call,12.3199996948242,1
"JH,KD","AC,KC,TS",call,232,1
"JH,KH","2C,KC,QH",call,168,1
"JH,KH","2D,3H,TH",fold,18.1664009094238,1
"JH,KH","2D,8S,TC",fold,40.0127983093262,1
"JH,KH","2H,3H,8H",raise,123.131500244141,1
"JH,KH","2H,7D,TS",fold,123.128997802734,1
"JH,KH","2S,3C,7C",fold,122,1
"JH,KH","2S,3H,KC",raise,103.307197570801,1
"JH,KH","2S,5C,TD",fold,7.09040021896362,1
"JH,KH","2S,9H,QH",fold,123.216102600098,1
"JH,KH","3C,4C,TS",call,11.1408004760742,1
"JH,KH","3C,7H,QC",call,7.09119987487793,1
"JH,KH","3H,4C,4S",call,123.161697387695,1
"JH,KH","3H,4D,4H",fold,11.131199836731,1
"JH,KH","3H,5H,7H",raise,52.0512008666992,1
"JH,KH","4C,7C,TC",call,10.1663999557495,1
"JH,KH","4D,5S,6S",fold,20.0268001556396,1
"JH,KH","4D,6D,TH",call,7.04080009460449,1
"JH,KH","4D,8C,8D",bet,110.307197570801,1
"JH,KH","4H,6H,JS",call,7.06640005111694,1
"JH,KH","4H,7S,QS",bet,111.076797485352,1
"JH,KH","4S,8C,AH",call,181,1
"JH,KH","5C,AD,TD",call,104.105598449707,1
"JH,KH","5C,QH,TH",call,18.0037994384766,1
"JH,KH","5D,6C,7S",bet,9.12160015106201,1
"JH,KH","5D,6C,9D",bet,9.33279991149902,1
"JH,KH","5S,AD,KC",call,122,2
"JH,KH","6D,8S,KS",bet,20.0799999237061,1
"JH,KH","6D,9C,QD",fold,21.0771999359131,1
"JH,KH","6D,KS,QD",raise,20.0799999237061,2
"JH,KH","6H,7S,KC",call,17.2143993377686,1
"JH,KH","7C,KC,QC",fold,20.2816009521484,1
"JH,KH","7C,KC,TS",bet,106.064002990723,1
"JH,KH","8H,9H,9S",fold,21.1072006225586,1
"JH,KH","9H,QS,TD",bet,121,2
"JH,KH","AH,JS,QH",bet,122,1
"JH,KS","2C,6S,9D",call,8.16720008850098,1
"JH,KS","2H,3D,JS",bet,18.1091995239258,1
"JH,KS","2S,3S,KH",call,21.0608005523682,1
"JH,KS","2S,4D,8D",raise,58.0032005310059,1
"JH,KS","2S,4H,5S",call,75.2048034667969,1
"JH,KS","2S,8D,AS",call,14.1792001724243,1
"JH,KS","2S,8H,9C",call,18.3136005401611,1
"JH,KS","2S,KD,KH",raise,84.0512008666992,1
"JH,KS","3C,5C,QS",fold,59.1024017333984,1
"JH,KS","3C,6D,9H",fold,22.0256004333496,1
"JH,KS","3C,6H,6S",fold,9.28159999847412,1
"JH,KS","3C,JS,QD",call,86.0512008666992,1
"JH,KS","3D,9H,KC",call,8.16959953308105,1
"JH,KS","3H,4D,4S",fold,10.129599571228,1
"JH,KS","3S,5D,AS",call,266,1
"JH,KS","3S,7D,KD",bet,20.0279998779297,1
"JH,KS","3S,KH,QH",raise,20.2816009521484,1
"JH,KS","4C,7H,JC",raise,109.103996276855,1
"JH,KS","4D,JS,TC",bet,19.3136005401611,1
"JH,KS","4H,9D,TD",call,123.065399169922,1
"JH,KS","4S,5C,TS",call,19.2367992401123,1
"JH,KS","4S,AD,KD",raise,63.2047996520996,1
"JH,KS","5C,AH,QH",fold,16.2096004486084,1
"JH,KS","5D,5H,TH",fold,9.26239967346191,1
"JH,KS","5D,AS,TC",call,48.0512008666992,1
"JH,KS","5D,AS,TD",bet,18.3104000091553,1
"JH,KS","5H,8H,QS",call,20.0799999237061,1
"JH,KS","6C,6D,JD",bet,7.01060009002686,1
"JH,KS","6C,9S,AC",call,25.0128002166748,1
"JH,KS","6C,AS,TS",call,7.08640003204346,1
"JH,KS","6H,AS,JS",bet,87.0128021240234,1
"JH,KS","7C,JD,QH",call,16.17919921875,1
"JH,KS","7D,KH,TH",fold,6.04640007019043,1
"JH,KS","8D,8H,QD",bet,83.2048034667969,1
"JH,KS","8D,TH,TS",call,17.1312007904053,2
"JH,KS","8S,9S,QH",fold,7.08640003204346,1
"JH,KS","AD,QD,TD",allin,122,1
"JH,QC","2C,6S,AS",call,113,1
"JH,QC","2C,9D,QD",bet,19.0447998046875,1
"JH,QC","2D,2H,3D",bet,5.00540018081665,1
"JH,QC","2D,4H,7H",call,21.0074005126953,1
"JH,QC","2H,3C,TH",fold,8.13000011444092,1
"JH,QC","2H,3H,JC",bet,59.0512008666992,1
"JH,QC","2H,6D,QD",bet,8.10519981384277,1
"JH,QC","2H,9H,TD",call,9.31999969482422,1
"JH,QC","2S,5C,KS",fold,7.08080005645752,1
"JH,QC","2S,7C,JD",fold,109.064002990723,1
"JH,QC","2S,7D,9D",bet,107.01439666748,1
"JH,QC","3C,7C,TS",call,13.1154003143311,1
"JH,QC","3C,7D,JC",call,20.0415992736816,1
"JH,QC","3C,AC,TC",bet,18.2688007354736,1
"JH,QC","3D,6H,AC",fold,21.17919921875,1
"JH,QC","3H,5S,QD",bet,18.0608005523682,1
"JH,QC","3H,6S,9D",check,283.025604248047,1
"JH,QC","3H,9H,AC",call,7.06799983978271,1
"JH,QC","3H,KC,TD",call,8.16800022125244,1
"JH,QC","3S,JC,QH",fold,7.04040002822876,1
"JH,QC","4C,5D,7C",fold,8.06519985198975,1
"JH,QC","4C,AD,KC",call,123.071998596191,1
"JH,QC","4D,AD,JS",call,7.02159976959229,1
"JH,QC","5C,AS,QH",fold,123.108100891113,1
"JH,QC","5D,7D,QD",call,19.0111999511719,2
"JH,QC","5S,8D,AC",fold,19.2336006164551,1
"JH,QC","6D,6H,9D",call,10.121600151062,1
"JH,QC","6D,9H,JD",bet,17.0111999511719,1
"JH,QC","6H,6S,JD",bet,121,1
"JH,QC","6S,7H,TS",call,44.0512008666992,1
"JH,QC","6S,9D,KH",fold,19.0151996612549,1
"JH,QC","7C,7D,9D",call,8.04319953918457,1
"JH,QC","7C,8C,AH",fold,8.08160018920898,1
"JH,QC","7H,8D,JS",call,8.07120037078857,1
"JH,QC","8C,KD,QD",fold,68.0255966186523,1
"JH,QC","8D,8S,JD",call,75.0003967285156,1
"JH,QC","8D,9H,QH",fold,74.0255966186523,1
"JH,QC","9C,AH,QS",call,7.04320001602173,1
"JH,QC","9S,JS,TS",call,123.04280090332,1
"JH,QD","2C,4S,QC",bet,19.0387992858887,1
"JH,QD","2D,5C,7C",bet,106.307197570801,1
"JH,QD","2H,8H,TD",bet,120,1
"JH,QD","3C,5D,TS",call,90.1024017333984,2
"JH,QD","3H,7D,8H",call,12.1568002700806,1
"JH,QD","3H,JD,QS",allin,116,1
"JH,QD","4C,5C,5H",fold,27.0512008666992,1
"JH,QD","4C,5D,5S",call,11.121600151062,1
"JH,QD","4D,5H,8C",fold,119,1
"JH,QD","4H,8D,KH",fold,20.0447998046875,1
"JH,QD","4H,9C,QC",bet,69.0255966186523,1
"JH,QD","4S,8C,TS",call,46.0127983093262,1
"JH,QD","7D,AD,JC",call,11.1183996200562,2
"JH,QD","7H,8D,AC",call,100.076797485352,1
"JH,QD","7H,QC,QS",bet,249,1
"JH,QD","8D,9C,TH",bet,120,1
"JH,QD","8S,9H,QS",bet,56.0256004333496,1
"JH,QD","AD,KS,QC",bet,76.2048034667969,1
"JH,QH","2C,2H,AS",check,79.0008010864258,1
"JH,QH","2C,7S,9S",call,15.1155996322632,1
"JH,QH","2D,3C,QD",fold,19.1284008026123,1
"JH,QH","2D,3D,4H",bet,123.285202026367,1
"JH,QH","2D,9C,9H",fold,8.18560028076172,1
"JH,QH","2S,8S,AH",check,21.089599609375,1
"JH,QH","3C,4D,TS",fold,7.08979988098145,1
"JH,QH","3D,6H,KS",call,21.1035995483398,1
"JH,QH","3S,8D,AS",fold,122,1
"JH,QH","3S,KD,KH",call,14.2368001937866,1
"JH,QH","4C,9C,AC",bet,15.2815999984741,1
"JH,QH","5C,8H,TS",bet,19.243200302124,1
"JH,QH","5D,7H,JC",call,19.2208003997803,1
"JH,QH","5H,7C,7H",fold,104.307197570801,1
"JH,QH","5H,8S,JS",call,21.077600479126,1
"JH,QH","5S,6H,TS",call,8.09039974212646,1
"JH,QH","7C,7H,8C",call,7.02320003509521,2
"JH,QH","7H,8H,JS",call,123.00830078125,1
"JH,QH","7H,KC,KD",call,111.076797485352,1
"JH,QH","8C,AC,QC",call,91.0128021240234,1
"JH,QH","AH,AS,KH",call,8.02320003509521,1
"JH,QH","KC,KD,TH",call,267,1
"JH,QH","KH,QS,TD",call,88.1024017333984,1
"JH,QS","2D,5H,7D",fold,25.0512008666992,1
"JH,QS","2D,AD,KH",call,8.13000011444092,1
"JH,QS","2H,3H,KC",call,7.07079982757568,1
"JH,QS","2H,4S,AC",call,10.0832004547119,1
"JH,QS","2H,5C,7S",call,103.255996704102,1
"JH,QS","2H,KH,QC",fold,19.1287994384766,1
"JH,QS","2H,KH,QD",bet,8.05640029907227,1
"JH,QS","2S,5H,JS",call,87.2048034667969,1
"JH,QS","2S,5H,TD",call,18.2143993377686,1
"JH,QS","3H,6D,AH",call,8.13759994506836,1
"JH,QS","3S,AD,AH",call,21.1287994384766,1
"JH,QS","3S,KD,QD",bet,7.03679990768433,1
"JH,QS","4C,4S,5D",bet,21.0352001190186,1
